iter	Passed	Remaining
553	10182	8197
554	10199	8177
555	10216	8158
556	10235	8140
557	10252	8121
558	10268	8101
559	10286	8082
560	10303	8062
561	10319	8042
562	10338	8024
563	10360	8008
564	10375	7988
565	10394	7970
566	10413	7952
567	10432	7934
568	10446	7912
569	10465	7894
570	10482	7875
571	10496	7853
572	10514	7835
573	10532	7816
574	10549	7797
575	10566	7778
576	10585	7760
577	10602	7740
578	10617	7720
579	10637	7702
580	10656	7684
581	10671	7664
582	10687	7644
583	10703	7624
584	10717	7602
585	10737	7585
586	10753	7565
587	10771	7547
588	10788	7528
589	10807	7510
590	10822	7489
591	10843	7473
592	10862	7455
593	10878	7435
594	10893	7415
595	10912	7397
596	10932	7380
597	10947	7359
598	10965	7341
599	10989	7326
600	11007	7307
601	11023	7287
602	11041	7269
603	11060	7251
604	11077	7232
605	11094	7213
606	11112	7195
607	11133	7178
608	11149	7158
609	11166	7139
610	11185	7121
611	11205	7103
612	11222	7084
613	11240	7066
614	11259	7048
615	11276	7029
616	11291	7009
617	11308	6990
618	11325	6971
619	11341	6951
620	11360	6933
621	11379	6915
622	11394	6895
623	11412	6876
624	11432	6859
625	11450	6841
626	11467	6821
627	11483	6802
628	11500	6783
629	11515	6762
630	11533	6744
631	11549	6724
632	11563	6704
633	11583	6687
634	11602	6669
635	11618	6649
636	11637	6631
637	11656	6614
638	11673	6595
639	11690	6575
640	11709	6557
641	11740	6546
642	11759	6528
643	11778	6511
644	11795	6491
645	11810	6472
646	11829	6454
647	11846	6435
648	11862	6415
649	11883	6398
650	11900	6380
651	11916	6360
652	11933	6341
653	11952	6323
654	11965	6302
655	11985	6285
656	12004	6267
657	12022	6248
658	12037	6228
659	12056	6210
660	12077	6193
661	12095	6175
662	12110	6155
663	12130	6138
664	12147	6119
665	12163	6100
666	12181	6081
667	12198	6062
668	12214	6043
669	12232	6025
670	12252	6007
671	12268	5988
672	12287	5970
673	12307	5953
674	12326	5934
675	12340	5914
676	12357	5895
677	12376	5877
678	12392	5858
679	12408	5839
680	12428	5821
681	12445	5802
682	12459	5782
683	12477	5764
684	12493	5745
685	12509	5725
686	12529	5708
687	12548	5690
688	12565	5671
689	12580	5651
690	12597	5633
691	12613	5614
692	12630	5595
693	12648	5577
694	12664	5557
695	12683	5539
696	12701	5521
697	12719	5503
698	12739	5485
699	12754	5466
700	12773	5448
701	12790	5429
702	12808	5411
703	12828	5393
704	12849	5376
705	12869	5359
706	12884	5339
707	12902	5321
708	12921	5303
709	12940	5285
710	12956	5266
711	12974	5248
712	12989	5228
713	13008	5210
714	13029	5193
715	13047	5175
716	13061	5155
717	13079	5136
718	13098	5118
719	13112	5099
720	13129	5080
721	13148	5062
722	13168	5045
723	13185	5026
724	13203	5008
725	13224	4991
726	13240	4971
727	13256	4952
728	13275	4934
729	13292	4916
730	13308	4897
731	13326	4879
732	13345	4861
733	13364	4843
734	13382	4825
735	13401	4806
736	13421	4789
737	13438	4770
738	13455	4752
739	13474	4734
740	13492	4715
741	13506	4696
742	13525	4678
743	13542	4659
744	13557	4640
745	13578	4623
746	13598	4605
747	13614	4586
748	13632	4568
749	13653	4551
750	13673	4533
751	13687	4514
752	13704	4495
753	13723	4477
754	13738	4458
755	13754	4439
756	13773	4421
757	13794	4404
758	13808	4384
759	13827	4366
760	13845	4348
761	13860	4329
762	13877	4310
763	13895	4292
764	13912	4273
765	13929	4255
766	13946	4236
767	13963	4218
768	13980	4199
769	13999	4181
770	14021	4164
771	14037	4145
772	14053	4126
773	14074	4109
774	14090	4090
775	14103	4071
776	14124	4053
777	14141	4035
778	14157	4016
779	14176	3998
780	14194	3980
781	14208	3960
782	14227	3942
783	14248	3925
784	14265	3907
785	14280	3887
786	14296	3869
787	14312	3850
788	14330	3832
789	14350	3814
790	14367	3796
791	14384	3777
792	14401	3759
793	14420	3741
794	14439	3723
795	14459	3705
796	14478	3687
797	14496	3669
798	14511	3650
799	14528	3632
800	14547	3614
801	14564	3595
802	14582	3577
803	14600	3559
804	14618	3541
805	14637	3523
806	14655	3504
807	14675	3487
808	14694	3469
809	14712	3451
810	14729	3432
811	14750	3415
812	14770	3397
813	14786	3378
814	14803	3360
815	14824	3342
816	14844	3325
817	14863	3307
818	14883	3289
819	14899	3270
820	14919	3252
821	14936	3234
822	14954	3216
823	14971	3197
824	14990	3179
825	15004	3160
826	15025	3143
827	15044	3125
828	15061	3106
829	15080	3088
830	15097	3070
831	15116	3052
832	15132	3033
833	15148	3015
834	15167	2997
835	15183	2978
836	15200	2960
837	15220	2942
838	15237	2923
839	15252	2905
840	15268	2886
841	15288	2868
842	15302	2850
843	15320	2831
844	15337	2813
845	15357	2795
846	15374	2777
847	15393	2759
848	15413	2741
849	15428	2722
850	15444	2704
851	15460	2685
852	15479	2667
853	15496	2649
854	15515	2631
855	15532	2612
856	15548	2594
857	15565	2576
858	15582	2557
859	15597	2539
860	15616	2521
861	15635	2503
862	15654	2485
863	15677	2467
864	15696	2449
865	15719	2432
866	15737	2414
867	15755	2395
868	15773	2377
869	15792	2359
870	15809	2341
871	15826	2323
872	15845	2305
873	15865	2287
874	15884	2269
875	15899	2250
876	15921	2233
877	15940	2214
878	15956	2196
879	15974	2178
880	15993	2160
881	16009	2141
882	16026	2123
883	16046	2105
