iter	Passed	Remaining
561	50352	39243
562	50431	39145
563	50518	39053
564	50601	38958
565	50683	38863
566	50773	38774
567	50855	38679
568	50939	38585
569	51022	38490
570	51111	38400
571	51198	38309
572	51286	38218
573	51378	38131
574	51463	38037
575	51548	37945
576	51632	37851
577	51723	37763
578	51813	37674
579	51906	37587
580	51990	37494
581	52082	37406
582	52166	37312
583	52257	37224
584	52343	37132
585	52424	37037
586	52506	36942
587	52592	36850
588	52674	36755
589	52757	36662
590	52839	36567
591	52960	36499
592	53044	36406
593	53128	36313
594	53211	36219
595	53297	36127
596	53382	36035
597	53466	35942
598	53554	35851
599	53635	35757
600	53721	35665
601	53813	35577
602	53909	35492
603	53998	35402
604	54081	35309
605	54168	35218
606	54281	35144
607	54367	35052
608	54448	34958
609	54531	34864
610	54608	34766
611	54691	34673
612	54783	34586
613	54867	34493
614	54959	34405
615	55046	34314
616	55126	34219
617	55205	34123
618	55291	34032
619	55375	33939
620	55455	33844
621	55536	33750
622	55616	33655
623	55701	33563
624	55795	33477
625	55881	33385
626	55965	33293
627	56050	33201
628	56133	33108
629	56214	33015
630	56295	32921
631	56377	32827
632	56463	32736
633	56549	32645
634	56636	32554
635	56720	32462
636	56804	32370
637	56886	32277
638	56966	32183
639	57058	32095
640	57147	32006
641	57234	31915
642	57318	31823
643	57404	31733
644	57487	31640
645	57568	31547
646	57646	31451
647	57736	31362
648	57826	31274
649	57911	31183
650	57992	31089
651	58086	31003
652	58175	30913
653	58260	30822
654	58355	30736
655	58445	30648
656	58533	30558
657	58613	30464
658	58697	30373
659	58778	30279
660	58869	30191
661	58951	30098
662	59045	30012
663	59125	29918
664	59207	29826
665	59291	29734
666	59381	29646
667	59477	29560
668	59564	29470
669	59647	29378
670	59732	29287
671	59826	29201
672	59918	29113
673	60000	29020
674	60086	28930
675	60208	28857
676	60285	28762
677	60373	28673
678	60464	28584
679	60545	28492
680	60649	28410
681	60733	28318
682	60812	28224
683	60900	28135
684	60981	28042
685	61069	27953
686	61151	27860
687	61234	27769
688	61316	27676
689	61401	27586
690	61489	27496
691	61581	27408
692	61660	27315
693	61744	27224
694	61834	27136
695	61926	27048
696	62023	26962
697	62125	26879
698	62214	26790
699	62294	26697
700	62382	26608
701	62477	26521
702	62575	26436
703	62661	26346
704	62755	26259
705	62840	26168
706	62930	26080
707	63027	25994
708	63123	25908
709	63204	25815
710	63291	25726
711	63374	25634
712	63459	25543
713	63545	25453
714	63624	25360
715	63705	25268
716	63790	25178
717	63888	25092
718	63975	25003
719	64063	24913
720	64144	24821
721	64227	24730
722	64308	24638
723	64389	24546
724	64468	24453
725	64558	24364
726	64646	24275
727	64734	24186
728	64853	24108
729	64970	24030
730	65059	23941
731	65144	23850
732	65228	23759
733	65315	23670
734	65397	23578
735	65480	23487
736	65567	23397
737	65652	23307
738	65735	23216
739	65824	23127
740	65918	23040
741	66007	22951
742	66101	22864
743	66182	22772
744	66262	22680
745	66348	22590
746	66426	22497
747	66510	22407
748	66597	22317
749	66678	22226
750	66760	22134
751	66844	22044
752	66926	21953
753	67009	21862
754	67097	21773
755	67184	21683
756	67267	21592
757	67346	21501
758	67429	21410
759	67507	21318
760	67593	21228
761	67678	21138
762	67756	21046
763	67840	20956
764	67934	20868
765	68016	20777
766	68106	20689
767	68193	20600
768	68279	20510
769	68362	20419
770	68446	20329
771	68536	20241
772	68647	20159
773	68763	20078
774	68842	19986
775	68929	19897
776	69014	19807
777	69098	19717
778	69188	19628
779	69272	19538
780	69357	19448
781	69443	19358
782	69528	19268
783	69610	19178
784	69698	19089
785	69784	18999
786	69866	18909
787	69963	18822
788	70059	18735
789	70155	18648
790	70243	18559
791	70324	18469
792	70406	18378
793	70494	18289
794	70586	18201
795	70684	18115
796	70790	18030
797	70958	17961
798	71154	17900
799	71274	17818
800	71386	17735
801	71488	17649
802	71596	17564
803	71690	17476
804	71777	17387
805	71873	17299
806	71977	17213
807	72078	17127
808	72190	17043
809	72293	16957
810	72381	16868
811	72468	16778
812	72558	16689
813	72661	16603
814	72757	16515
815	72850	16427
816	72940	16337
817	73029	16248
818	73123	16160
819	73211	16070
820	73303	15982
821	73386	15891
822	73470	15801
823	73553	15710
824	73638	15620
825	73716	15528
826	73804	15439
827	73897	15350
828	73991	15262
829	74123	15181
830	74214	15092
831	74299	15002
832	74385	14912
833	74475	14823
834	74561	14733
835	74653	14644
836	74744	14555
837	74831	14466
838	74919	14376
839	75010	14287
840	75104	14199
841	75201	14111
842	75287	14021
843	75372	13931
844	75478	13845
845	75567	13755
846	75653	13665
847	75735	13575
848	75826	13486
849	75926	13398
850	76029	13311
851	76128	13224
852	76211	13133
853	76300	13044
854	76383	12953
855	76466	12863
856	76568	12776
857	76664	12688
858	76758	12599
859	76845	12509
860	76934	12420
861	77017	12329
862	77103	12240
863	77184	12149
864	77283	12061
865	77371	11972
866	77496	11888
867	77583	11798
868	77678	11709
869	77760	11619
870	77843	11529
871	77933	11439
872	78027	11351
873	78119	11262
874	78211	11173
875	78299	11083
876	78392	10994
877	78481	10905
878	78570	10815
879	78651	10725
880	78735	10635
881	78832	10546
882	78926	10457
883	79012	10368
884	79102	10278
885	79208	10191
886	79307	10103
887	79398	10014
888	79487	9924
889	79590	9836
890	79686	9748
891	79817	9663
892	79998	9585
893	80112	9498
894	80228	9412
895	80314	9322
896	80397	9231
897	80481	9141
898	80564	9051
899	80650	8961
900	80735	8871
901	80818	8780
902	80912	8691
903	80998	8601
904	81091	8512
905	81184	8423
906	81283	8334
907	81368	8244
908	81458	8154
909	81549	8065
910	81645	7976
911	81735	7886
912	81830	7797
913	81916	7707
914	82001	7617
915	82105	7529
916	82199	7440
917	82296	7351
918	82384	7261
919	82472	7171
920	82556	7081
921	82639	6991
922	82727	6901
923	82820	6812
924	82910	6722
925	82997	6632
926	83087	6543
927	83175	6453
928	83266	6363
929	83359	6274
930	83443	6184
931	83529	6094
932	83615	6004
933	83705	5914
934	83797	5825
935	83888	5735
936	83971	5645
937	84057	5556
938	84142	5466
939	84241	5377
940	84328	5287
941	84430	5198
942	84526	5109
943	84617	5019
944	84709	4930
945	84792	4840
946	84878	4750
947	85003	4662
948	85092	4572
949	85176	4482
950	85275	4393
951	85361	4303
952	85462	4214
953	85545	4124
954	85626	4034
955	85710	3944
956	85795	3854
957	85890	3765
958	85983	3676
959	86076	3586
960	86161	3496
961	86258	3407
962	86366	3318
963	86462	3228
964	86551	3139
965	86631	3049
966	86715	2959
967	86802	2869
968	86893	2779
969	86974	2689
970	87053	2599
971	87137	2510
972	87222	2420
973	87309	2330
974	87393	2240
975	87483	2151
976	87561	2061
977	87649	1971
978	87732	1881
979	87826	1792
980	87931	1703
981	88022	1613
982	88132	1524
983	88262	1435
984	88375	1345
985	88480	1256
986	88589	1166
987	88701	1077
988	88805	987
989	88936	898
990	89047	808
991	89158	719
992	89321	629
993	89445	539
994	89582	450
995	89701	360
996	89801	270
997	89937	180
998	90062	90
999	90177	0
