iter	Passed	Remaining
704	1338436	2458546
705	1340412	2456789
706	1342501	2455240
707	1344450	2453431
708	1346549	2451896
709	1348415	2449938
710	1350122	2447690
711	1351810	2445409
712	1353587	2443291
713	1355577	2441559
714	1357574	2439837
715	1359622	2438205
716	1361431	2436146
717	1363122	2433875
718	1364864	2431698
719	1366695	2429681
720	1368675	2427927
721	1370799	2426428
722	1372769	2424657
723	1374807	2423002
724	1376679	2421057
725	1378410	2418864
726	1380122	2416638
727	1381839	2414422
728	1383692	2412446
729	1385703	2410745
730	1387734	2409077
731	1389750	2407382
732	1391873	2405872
733	1393831	2404075
734	1395615	2401977
735	1397377	2399843
736	1399346	2398065
737	1401278	2396224
738	1403248	2394447
739	1405241	2392709
740	1407161	2390846
741	1408869	2388622
742	1410588	2386420
743	1412274	2384161
744	1414044	2382047
745	1415794	2379901
746	1417744	2378090
747	1419793	2376446
748	1421738	2374626
749	1423718	2372864
750	1425630	2370988
751	1427348	2368790
752	1429125	2366692
753	1430889	2364573
754	1432585	2362343
755	1434337	2360205
756	1436364	2358521
757	1438359	2356784
758	1440398	2355118
759	1442252	2353149
760	1443996	2351000
761	1445749	2348869
762	1447503	2346739
763	1449210	2344533
764	1450960	2342399
765	1452923	2340610
766	1454946	2338916
767	1456874	2337069
768	1458804	2335225
769	1460703	2333331
770	1462420	2331147
771	1464142	2328972
772	1465836	2326753
773	1467541	2324555
774	1469292	2322429
775	1471314	2320732
776	1473309	2318992
777	1475287	2317225
778	1477143	2315265
779	1478957	2313241
780	1480646	2311021
781	1482359	2308841
782	1484053	2306632
783	1485755	2304436
784	1487796	2302767
785	1490003	2301353
786	1492052	2299694
787	1494154	2298115
788	1495996	2296137
789	1497725	2293984
790	1499455	2291835
791	1501153	2289637
792	1502944	2287584
793	1505011	2285949
794	1506978	2284162
795	1508978	2282424
796	1511101	2280871
797	1513093	2279121
798	1514800	2276941
799	1516558	2274837
800	1518319	2272739
801	1520356	2271055
802	1522704	2269834
803	1524698	2268083
804	1526659	2266283
805	1528446	2264225
806	1530190	2262103
807	1531917	2259957
808	1533621	2257779
809	1535333	2255613
810	1537208	2253687
811	1539298	2252076
812	1541278	2250305
813	1543236	2248499
814	1545272	2246807
815	1547013	2244686
816	1548757	2242570
817	1550451	2240383
818	1552169	2238232
819	1553945	2236164
820	1555980	2234471
821	1557972	2232715
822	1559952	2230940
823	1561886	2229100
824	1563619	2226972
825	1565352	2224846
826	1567081	2222716
827	1568766	2220524
828	1570463	2218351
829	1572347	2216441
830	1574322	2214661
831	1576278	2212852
832	1578301	2211137
833	1580134	2209157
834	1581841	2206999
835	1583547	2204844
836	1585240	2202670
837	1586947	2200516
838	1588699	2198426
839	1590614	2196562
840	1592668	2194890
841	1594631	2193091
842	1596690	2191423
843	1598613	2189569
844	1600325	2187426
845	1602031	2185276
846	1603751	2183146
847	1605461	2181003
848	1607234	2178948
849	1609227	2177189
850	1611215	2175425
851	1613208	2173665
852	1615084	2171748
853	1616816	2169638
854	1618532	2167508
855	1620248	2165379
856	1621978	2163269
857	1623745	2161208
858	1625832	2159574
859	1627817	2157803
860	1629895	2156156
861	1631993	2154534
862	1633730	2152434
863	1635461	2150329
864	1637186	2148215
865	1639071	2146313
866	1641060	2144545
867	1643090	2142832
868	1645069	2141051
869	1647071	2139299
870	1648777	2137164
871	1650504	2135056
872	1652218	2132932
873	1653923	2130797
874	1655653	2128697
875	1657643	2126930
876	1659645	2125178
877	1661690	2123480
878	1663637	2121658
879	1665467	2119686
880	1667185	2117571
881	1668879	2115427
882	1670604	2113323
883	1672309	2111195
884	1674125	2109209
885	1676136	2107467
886	1678104	2105670
887	1680119	2103933
888	1682016	2102048
889	1683754	2099963
890	1685470	2097853
891	1687199	2095759
892	1688898	2093628
893	1690610	2091516
894	1692499	2089622
895	1694471	2087830
896	1696524	2086138
897	1698588	2084459
898	1700475	2082562
899	1702189	2080453
900	1703903	2078346
901	1705601	2076220
902	1707299	2074094
903	1709158	2072165
904	1711119	2070359
905	1713114	2068594
906	1715110	2066830
907	1717042	2064989
908	1718792	2062929
909	1720521	2060845
910	1722305	2058826
911	1724016	2056721
912	1725733	2054624
913	1727631	2052743
914	1729650	2051006
915	1731609	2049197
916	1733644	2047477
917	1735570	2045628
918	1737291	2043538
919	1738988	2041420
920	1740707	2039330
921	1742473	2037295
922	1744394	2035441
923	1746371	2033653
924	1748436	2031966
925	1750645	2030445
926	1752972	2029060
927	1754739	2027026
928	1756448	2024926
929	1758358	2023057
930	1760336	2021267
931	1762413	2019589
932	1764527	2017953
933	1766257	2015878
934	1767951	2013763
935	1769669	2011675
936	1771399	2009602
937	1773096	2007493
938	1774961	2005574
939	1776943	2003787
940	1778899	2001971
941	1780886	2000188
942	1782845	1998375
943	1784579	1996309
944	1786284	1994211
945	1788120	1992260
946	1790167	1990545
947	1792147	1988754
948	1794113	1986947
949	1796063	1985122
950	1797820	1983084
951	1799516	1980979
952	1801232	1978898
953	1802963	1976834
954	1804655	1974727
955	1806503	1972792
956	1808501	1971020
957	1810518	1969269
958	1812541	1967524
959	1814374	1965572
960	1816104	1963509
961	1817820	1961431
962	1819528	1959346
963	1821507	1957554
964	1823376	1955641
965	1825375	1953869
966	1827427	1952153
967	1829389	1950340
968	1831331	1948506
969	1833092	1946479
970	1834795	1944391
971	1836496	1942302
972	1838235	1940255
973	1839947	1938179
974	1841770	1936219
975	1843828	1934508
976	1845809	1932715
977	1847762	1930892
978	1849730	1929086
979	1851524	1927096
980	1853243	1925030
981	1855024	1923029
982	1857025	1921256
983	1859092	1919550
984	1861086	1917769
985	1863264	1916177
986	1865331	1914468
987	1867048	1912401
988	1868749	1910319
989	1870627	1908418
990	1872672	1906686
991	1874707	1904944
992	1876847	1903308
993	1878795	1901476
994	1880541	1899441
995	1882306	1897425
996	1884291	1895630
997	1886052	1893612
998	1887921	1891700
999	1889920	1889920
1000	1891954	1888174
1001	1894067	1886506
1002	1895877	1884536
1003	1897594	1882474
1004	1899298	1880399
1005	1900996	1878320
1006	1902819	1876364
1007	1904759	1874525
1008	1906790	1872774
1009	1908783	1870985
1010	1910750	1869171
1011	1912572	1867215
1012	1914275	1865143
1013	1916015	1863107
1014	1917711	1861030
1015	1919417	1858963
1016	1921197	1856968
1017	1923133	1855124
1018	1925142	1853351
1019	1927187	1851611
1020	1929131	1849774
1021	1930987	1847853
1022	1932699	1845794
1023	1934410	1843735
1024	1936091	1841647
1025	1937863	1839647
1026	1939888	1837888
1027	1941844	1836063
1028	1943892	1834323
1029	1945871	1832519
1030	1947691	1830565
1031	1949394	1828501
1032	1951146	1826484
1033	1952845	1824418
1034	1954535	1822344
1035	1956285	1820327
1036	1958299	1818555
1037	1960346	1816814
1038	1962234	1814925
1039	1964264	1813167
1040	1966128	1811255
1041	1968081	1809425
1042	1969794	1807375
1043	1971493	1805314
1044	1973203	1803262
1045	1974925	1801222
1046	1976616	1799155
1047	1978461	1797228
1048	1980416	1795401
1049	1982480	1793672
1050	1984384	1791799
1051	1986398	1790024
1052	1988417	1788253
1053	1990366	1786420
1054	1992058	1784356
1055	1993944	1782465
1056	1995898	1780636
1057	1997871	1778823
1058	1999827	1776994
1059	2001758	1775143
1060	2003567	1773185
1061	2005278	1771140
1062	2007014	1769118
1063	2008719	1767069
1064	2010417	1765014
1065	2012303	1763125
1066	2014255	1761293
1067	2016204	1759459
1068	2018213	1757677
1069	2020280	1755944
1070	2022148	1754039
1071	2023935	1752063
1072	2025816	1750169
1073	2027584	1748178
1074	2029565	1746370
1075	2031525	1744544
1076	2033497	1742728
1077	2035431	1740879
1078	2037147	1738844
1079	2038846	1736795
1080	2040563	1734761
1081	2042262	1732714
1082	2043952	1730659
1083	2045791	1728731
1084	2047778	1726928
1085	2049713	1725080
1086	2051712	1723287
1087	2053660	1721450
1088	2055456	1719486
1089	2057139	1717428
1090	2058846	1715391
1091	2060592	1713386
1092	2062293	1711345
1093	2064027	1709331
1094	2066064	1707569
1095	2068093	1705799
1096	2070075	1703990
1097	2072009	1702142
1098	2073802	1700178
1099	2075512	1698146
1100	2077250	1696138
1101	2078958	1694106
1102	2080661	1692069
1103	2082471	1690122
1104	2084467	1688324
1105	2086498	1686554
1106	2088439	1684712
1107	2090412	1682895
1108	2092261	1680978
1109	2093987	1678962
1110	2095759	1676984
1111	2097461	1674950
1112	2099169	1672922
1113	2101075	1671053
1114	2103211	1669365
1115	2105194	1667555
1116	2107184	1665751
1117	2109317	1664059
1118	2111087	1662080
1119	2112779	1660040
1120	2114491	1658017
1121	2116196	1655989
1122	2117965	1654011
1123	2120086	1652309
1124	2122035	1650471
1125	2124048	1648683
1126	2126088	1646916
1127	2127935	1644999
1128	2129658	1642986
1129	2131369	1640965
1130	2133060	1638929
1131	2134806	1636936
1132	2136784	1635120
1133	2138783	1633321
1134	2140771	1631512
1135	2142757	1629703
1136	2144615	1627795
1137	2147476	1626647
1138	2150052	1625281
1139	2152394	1623736
1140	2154561	1622058
1141	2156757	1620401
1142	2159091	1618846
1143	2161201	1617123
1144	2162912	1615100
1145	2164946	1613319
1146	2167371	1611828
1147	2169364	1610016
1148	2172143	1608784
1149	2174379	1607150
1150	2176720	1605591
1151	2178740	1603794
1152	2180827	1602047
1153	2182687	1600132
1154	2184617	1598269
1155	2186401	1596300
1156	2188214	1594351
1157	2190073	1592437
1158	2192067	1590620
1159	2194074	1588812
1160	2196040	1586975
1161	2197914	1585071
1162	2199625	1583049
1163	2201329	1581023
1164	2203050	1579010
1165	2204764	1576992
1166	2206544	1575022
1167	2208413	1573116
1168	2210478	1571349
1169	2212530	1569572
1170	2214536	1567763
1171	2216329	1565803
1172	2218083	1563815
1173	2219789	1561793
1174	2221569	1559825
1175	2223499	1557961
1176	2225401	1556079
1177	2227490	1554327
1178	2229475	1552501
1179	2231619	1550786
1180	2233396	1548816
1181	2235094	1546791
1182	2237008	1544916
1183	2239041	1543123
1184	2241012	1541286
1185	2242987	1539453
1186	2244972	1537626
1187	2246805	1535695
1188	2248536	1533694
1189	2250224	1531665
1190	2252134	1529787
1191	2254114	1527956
1192	2256024	1526078
1193	2258000	1524244
1194	2259966	1522404
1195	2261838	1520499
1196	2263520	1518468
1197	2265231	1516457
1198	2267014	1514494
1199	2268928	1512619
1200	2270861	1510756
1201	2272842	1508925
1202	2274808	1507083
1203	2276775	1505243
1204	2278532	1503264
1205	2280252	1501260
1206	2281960	1499249
1207	2283653	1497229
1208	2285340	1495206
1209	2287247	1493326
1210	2289232	1491498
1211	2291213	1489666
1212	2293220	1487852
1213	2295166	1485997
1214	2296899	1484004
1215	2298638	1482016
1216	2300336	1480003
1217	2302065	1478009
1218	2303759	1475993
1219	2305648	1474103
1220	2307624	1472267
1221	2309596	1470430
1222	2311527	1468566
1223	2313482	1466717
1224	2315183	1464707
1225	2316854	1462679
1226	2318553	1460669
1227	2320285	1458681
1228	2321976	1456667
1229	2324000	1454862
1230	2325953	1453012
1231	2327922	1451172
1232	2329895	1449334
1233	2331784	1447444
1234	2333533	1445468
1235	2335269	1443483
1236	2336984	1441486
1237	2338680	1439478
1238	2340451	1437516
1239	2342545	1435753
1240	2344638	1433989
1241	2346641	1432169
1242	2348771	1430426
1243	2350811	1428628
1244	2352575	1426662
1245	2354276	1424658
1246	2355977	1422655
1247	2357933	1420805
1248	2359862	1418940
1249	2361893	1417136
1250	2363858	1415292
1251	2365780	1413421
1252	2367487	1411422
1253	2369220	1409440
1254	2370929	1407444
1255	2372649	1405454
1256	2374335	1403445
1257	2376227	1401558
1258	2378234	1399739
1259	2380172	1397878
1260	2382135	1396033
1261	2384078	1394175
1262	2386060	1392341
1263	2388015	1390490
1264	2389879	1388585
1265	2391683	1386647
1266	2393432	1384677
1267	2395532	1382910
1268	2397527	1381081
1269	2399663	1379334
1270	2401729	1377546
1271	2403592	1375641
1272	2405444	1373729
1273	2407150	1371735
1274	2408886	1369759
1275	2410656	1367802
1276	2412622	1365956
1277	2414552	1364089
1278	2416740	1362368
1279	2418975	1360673
1280	2421054	1358890
1281	2422759	1356896
1282	2424473	1354908
1283	2426174	1352913
1284	2427884	1350923
1285	2429791	1349044
1286	2431777	1347208
1287	2433776	1345379
1288	2435811	1343570
1289	2437740	1341702
1290	2439439	1339707
1291	2441166	1337729
1292	2442860	1335732
1293	2444652	1333790
1294	2446367	1331806
1295	2448327	1329955
1296	2450351	1328139
1297	2452377	1326324
1298	2454295	1324450
1299	2456131	1322532
1300	2457832	1320541
1301	2459520	1318544
1302	2461298	1316596
1303	2463196	1314712
1304	2465178	1312872
1305	2467158	1311032
1306	2469274	1309263
1307	2471395	1307496
1308	2473103	1305511
1309	2474830	1303536
1310	2476820	1301700
1311	2478813	1299865
1312	2480768	1298010
1313	2482747	1296168
1314	2484767	1294346
1315	2486482	1292366
1316	2488216	1290396
1317	2490021	1288463
1318	2491940	1286589
1319	2493929	1284751
1320	2495875	1282891
1321	2498049	1281147
1322	2499825	1279200
1323	2501552	1277227
1324	2503402	1275318
1325	2505438	1273503
1326	2507489	1271695
1327	2509399	1269816
1328	2511451	1268009
1329	2513329	1266113
1330	2515011	1264119
1331	2516748	1262153
1332	2518998	1260444
1333	2521239	1258729
1334	2523560	1257054
1335	2526086	1255480
1336	2528014	1253608
1337	2529892	1251710
1338	2531787	1249821
1339	2533779	1247981
1340	2535776	1246142
1341	2537686	1244260
1342	2539616	1242388
1343	2541606	1240546
1344	2543528	1238670
1345	2545419	1236778
1346	2547427	1234944
1347	2549600	1233189
1348	2552157	1231619
1349	2554042	1229724
1350	2556283	1227999
1351	2558447	1226238
1352	2560912	1224619
1353	2563060	1222848
1354	2565331	1221135
1355	2567336	1219295
1356	2569466	1217514
1357	2571536	1215704
1358	2573536	1213860
1359	2575436	1211970
1360	2577374	1210097
1361	2579400	1208265
1362	2581345	1206395
1363	2583218	1204491
1364	2584907	1202502
1365	2586590	1200511
1366	2588338	1198550
1367	2590359	1196715
1368	2592276	1194832
1369	2594260	1192981
1370	2596287	1191148
1371	2598318	1189317
1372	2600137	1187389
1373	2601813	1185396
1374	2603516	1183416
1375	2605209	1181432
1376	2606942	1179466
1377	2608723	1177522
1378	2610715	1175673
1379	2612681	1173813
1380	2614616	1171938
1381	2616647	1170107
1382	2618463	1168179
1383	2620148	1166193
1384	2621871	1164224
1385	2623867	1162377
1386	2625941	1160564
1387	2627906	1158702
1388	2629956	1156878
1389	2631806	1154965
1390	2633494	1152982
1391	2635206	1151009
1392	2637152	1149139
1393	2639127	1147282
1394	2641091	1145419
1395	2643129	1143588
1396	2645037	1141702
1397	2646760	1139735
1398	2648490	1137771
1399	2650391	1135882
1400	2652421	1134047
1401	2654411	1132195
1402	2656457	1130367
1403	2658555	1128560
1404	2660366	1126632
1405	2662068	1124657
1406	2663782	1122688
1407	2665741	1120823
